Pct_Civilian_Unemployed,Pct_BelowPoverty_18andOver,Pct_Population_Male_65andOver,Pct_Population_Female_65andOver,Pct_Black_65andOver,Pct_Black_Male_65andOver,Pct_Black_Female_65andOver,Pct_White_65andOver,Pct_White_Male_65andOver,Pct_White_Female_65andOver,Pct_Hisp_65andOver,Pct_Hisp_Male_65andOver,Pct_Hisp_Female_65andOver,BINGE_CrudePrev,CSMOKING_CrudePrev,OBESITY_CrudePrev,Median_Household_Income,ZCTA_pm2_5,sdi_score,Pct_White_Male_Between18and65,Pct_White_Female_Between18and65,Pct_Black_Female_Between18and65,Pct_Black_Male_Between18and65,Pct_Hisp_Male_Between18and65,Pct_Hisp_Female_Between18and65
0.0,0.0,15.009041591320072,17.72151898734177,0.0,0.0,0.0,32.730560578661844,15.009041591320072,17.72151898734177,0.0,0.0,0.0,18.5,19.8,31.6,74583.0,7.01442888010346,22.0,31.283905967450274,35.98553345388788,0.0,0.0,0.0,0.0
5.6,4.412407164700743,11.795543905635649,7.732634338138926,0.3494975972040192,0.3494975972040192,0.0,19.178680646570555,11.44604630843163,7.732634338138926,0.0,0.0,0.0,17.1,20.2,34.4,66866.0,7.68677258573683,18.0,40.06116207951071,38.70685889034513,0.3494975972040192,0.9611183923110528,0.7426823940585409,0.3058103975535168
5.1,2.769971898835809,12.6,12.16,0.6799999999999999,0.6799999999999999,0.0,24.08,11.92,12.16,0.0,0.0,0.0,18.5,17.8,32.9,78235.0,7.28066783962862,5.0,34.31999999999999,37.599999999999994,0.6799999999999999,0.1200000000000001,0.0,0.84
5.2,7.973421926910299,8.13953488372093,19.601328903654487,4.651162790697675,2.1594684385382057,2.491694352159469,23.089700996677745,5.980066445182724,17.109634551495017,0.0,0.0,0.0,15.0,17.1,31.0,42500.0,7.02440768885819,27.0,30.897009966777407,30.066445182724248,1.993355481727574,5.481727574750831,0.6644518272425249,3.820598006644518
5.9,9.455457760960764,9.094898081295623,11.2688978419562,1.1288842793888867,0.4667118752243807,0.662172404164506,18.60864015317723,8.309066975148589,10.29957317802864,0.2792293270573218,0.0997247596633292,0.1795045673939926,17.8,21.2,32.9,64421.0,7.2094069993741,52.0,35.85304559416012,35.15896126690335,1.866847500897523,2.25377956839124,2.2138896645259085,2.0702860106107144
1.8,9.267480577136515,12.486126526082131,13.485016648168704,0.0,0.0,0.0,25.97114317425083,12.486126526082131,13.485016648168704,0.0,0.0,0.0,17.5,19.8,33.6,83438.0,7.08711981727219,25.0,37.95782463928968,35.46059933407325,0.0,0.0,0.0,0.0
0.0,2.2123893805309733,18.58407079646018,23.672566371681416,0.0,0.0,0.0,42.256637168141594,18.58407079646018,23.672566371681416,2.2123893805309733,0.0,2.2123893805309733,14.7,13.9,29.5,102969.0,7.26474446085102,14.0,30.088495575221234,25.221238938053094,0.0,0.0,0.0,0.0
5.8,14.64354527938343,3.6608863198458574,10.21194605009634,0.0,0.0,0.0,13.872832369942197,3.6608863198458574,10.21194605009634,0.0,0.0,0.0,14.2,17.2,32.4,65375.0,7.01464968660243,35.0,42.96724470134875,43.15992292870905,0.0,0.0,8.670520231213873,0.0
0.0,8.235294117647058,12.058823529411764,13.823529411764708,0.0,0.0,0.0,25.882352941176475,12.058823529411764,13.823529411764708,0.0,0.0,0.0,15.1,20.0,33.5,54188.0,6.89302427486065,13.0,40.294117647058826,33.823529411764696,0.0,0.0,0.0,0.0
8.1,8.249868212967844,6.193990511333685,7.7490774907749085,1.58144438587243,0.4744333157617291,1.107011070110701,12.361623616236162,5.719557195571956,6.642066420664207,0.0,0.0,0.0,19.5,19.8,32.3,79688.0,7.26976010207004,17.0,42.19820769636267,37.90195044807591,0.5271481286241435,0.8697944122298364,2.0822351080653663,0.316288877174486
4.5,6.018054162487462,13.54062186559679,15.195586760280843,0.0,0.0,0.0,28.736208625877634,13.54062186559679,15.195586760280843,0.0,0.0,0.0,15.8,20.0,33.2,62024.0,6.9375676019495,23.0,35.90772316950853,35.15546639919759,0.0,0.2006018054162487,1.9558676028084256,0.0
4.5,5.762514551804424,11.69965075669383,11.9906868451688,0.6693830034924331,0.6693830034924331,0.0,22.933643771827704,11.030267753201398,11.90337601862631,0.0582072176949941,0.0,0.0582072176949941,18.0,18.7,32.7,77992.0,7.31180136781972,24.0,36.263096623981376,34.313154831199064,1.309662398137369,1.4842840512223516,2.4447031431897557,1.1641443538998837
9.5,4.633204633204633,19.88416988416988,26.44787644787645,0.0,0.0,0.0,41.11969111969112,17.374517374517374,23.745173745173744,0.0,0.0,0.0,15.9,21.9,35.6,57014.0,7.00184519861147,28.0,23.552123552123554,30.11583011583012,0.0,0.0,0.0,0.0
8.5,5.660377358490567,15.377358490566037,14.62264150943396,0.0,0.0,0.0,28.77358490566038,14.150943396226417,14.62264150943396,1.2264150943396228,1.2264150943396228,0.0,15.6,17.6,31.7,62875.0,7.02249608945907,18.0,37.07547169811321,32.35849056603774,0.0,0.0,1.1320754716981132,0.5660377358490566
23.4,4.142011834319527,13.727810650887571,11.242603550295858,0.0,0.0,0.0,24.97041420118343,13.727810650887571,11.242603550295858,0.0,0.0,0.0,16.6,20.1,34.1,67586.0,6.96847370085427,12.0,36.68639053254438,38.34319526627219,0.0,0.0,3.076923076923077,2.8402366863905324
3.4,5.28510037842345,8.252178370066634,8.854433623782676,0.4100461301896463,0.230650948231676,0.1793951819579702,16.4723218862122,7.9062019477191186,8.566119938493081,0.4420809841107124,0.1473603280369041,0.2947206560738083,18.7,17.3,32.1,74958.0,7.39646283493492,21.0,36.596617119425936,36.89133777549974,1.9477191184008202,2.3065094823167605,2.6396719630958483,3.222706304459251
1.7,3.1612645058023205,11.604641856742695,11.564625850340136,0.0,0.0,0.0,23.169267707082835,11.604641856742695,11.564625850340136,0.0,0.0,0.0,17.1,19.0,33.5,84438.0,7.7023232070339,10.0,30.412164865946373,35.334133653461386,1.4805922368947575,2.2809123649459786,3.6414565826330536,2.000800320128051
4.7,8.389681943400952,10.944152266466316,11.16954670673679,0.538442273979464,0.2629601803155522,0.2754820936639118,20.398196844477837,10.530929125970449,9.867267718507389,0.0,0.0,0.0,16.0,20.4,33.6,57188.0,7.03285473322714,30.0,36.51389932381669,38.32957675932883,0.6887052341597797,0.5259203606311045,2.4668169296268467,1.5151515151515151
5.7,14.128321451717436,8.684381075826312,13.609850939727805,0.0,0.0,0.0,22.294232015554115,8.684381075826312,13.609850939727805,0.0,0.0,0.0,15.8,19.5,33.1,53030.0,6.99648094407788,50.0,30.265716137394687,45.04212572909915,1.2961762799740766,0.4536616979909267,0.6480881399870383,2.592352559948153
1.4,3.2539682539682544,13.009404388714737,13.79310344827586,0.0,0.0,0.0,26.802507836990596,13.009404388714737,13.79310344827586,0.0,0.0,0.0,18.4,16.6,31.8,67813.0,7.52967718106098,31.0,41.06583072100313,27.272727272727273,0.0,4.7805642633228835,8.385579937304074,7.366771159874608
6.6,14.815918914890446,11.495584189952222,19.979730707977417,0.1447806573041841,0.0868683943825105,0.0579122629216736,30.736933545678298,11.40871579556971,19.328217750108585,0.0,0.0,0.0,14.3,20.2,34.0,51693.0,6.96698993253269,76.0,33.400897640075286,29.274648906906037,1.2306355870855654,1.3898943101201677,2.823222817431591,3.1127841320399594
4.8,8.627511831794553,8.519019115659393,10.500096543734312,2.4560726008882026,0.8225526163351999,1.6335199845530026,16.10735663255455,7.5111025294458384,8.596254103108707,0.5329214134002703,0.3012164510523267,0.2317049623479436,17.5,20.4,35.3,69685.0,7.43874846533616,54.0,29.565553195597605,30.345626568835684,6.3216837227263944,7.657849005599537,5.275149642788183,4.676578490055996
2.2,8.46613545816733,15.239043824701197,17.729083665338646,4.482071713147411,2.689243027888446,1.7928286852589643,28.48605577689243,12.549800796812749,15.93625498007968,0.0,0.0,0.0,15.8,20.5,34.9,56020.0,7.31345765027323,24.0,27.39043824701195,35.35856573705179,0.0,4.282868525896413,0.0,0.0
2.9,4.471132976414411,6.786282737664592,7.582115468094343,1.8665894950079585,0.6366661843437997,1.2299233106641585,11.08377948198524,5.353783822891043,5.729995659094198,0.2749240341484589,0.0868181160468817,0.1881059181015772,18.3,19.8,31.9,86288.0,7.67075118709591,27.0,35.523079149182465,35.65330632325278,2.6334828534220813,3.0675734336564897,6.062798437273911,6.569237447547389
2.7,11.935730680948735,12.62433052792655,12.165263963274676,0.0,0.0,0.0,24.789594491201225,12.62433052792655,12.165263963274676,0.0,0.0,0.0,17.5,19.5,33.3,86471.0,7.14103342900881,34.0,35.57765876052028,37.184391736801835,1.1476664116296864,1.1476664116296864,0.1530221882172915,0.0
2.4,3.9416058394160585,10.802919708029195,12.408759124087592,3.3576642335766427,3.3576642335766427,0.0,19.854014598540147,7.445255474452554,12.408759124087592,0.0,0.0,0.0,18.5,21.5,35.5,92917.0,7.59010503566254,14.0,38.68613138686131,23.795620437956206,12.846715328467154,0.29197080291970723,2.7737226277372264,4.37956204379562
2.6,4.8697621744054365,12.797281993204985,18.57304643261608,0.0,0.0,0.0,31.370328425821064,12.797281993204985,18.57304643261608,0.0,0.0,0.0,16.4,20.9,34.7,58640.0,7.31345765027323,27.0,31.936579841449607,36.69309173272933,0.0,0.0,0.0,0.0
0.0,4.270462633451958,19.03914590747331,20.818505338078293,4.804270462633451,2.669039145907474,2.135231316725979,32.91814946619217,16.370106761565836,16.548042704626333,0.0,0.0,0.0,16.7,17.2,31.0,46908.0,7.05357431693989,4.0,30.960854092526695,23.309608540925268,0.0,0.0,0.0,4.6263345195729535
0.0,10.620915032679738,12.581699346405228,4.57516339869281,0.0,0.0,0.0,17.15686274509804,12.581699346405228,4.57516339869281,0.0,0.0,0.0,16.9,22.4,35.2,72917.0,7.61974619158081,41.0,43.790849673202615,35.45751633986929,0.0,0.0,0.0,0.0
0.0,24.24242424242424,9.523809523809524,6.0606060606060606,0.0,0.0,0.0,15.584415584415584,9.523809523809524,6.0606060606060606,0.0,0.0,0.0,15.0,22.2,35.5,53500.0,7.04136370331443,74.0,52.81385281385281,31.6017316017316,0.0,0.0,0.0,0.0
0.0,0.0,8.483754512635379,10.288808664259928,2.527075812274368,1.444043321299639,1.083032490974729,16.24548736462094,7.039711191335741,9.2057761732852,0.0,0.0,0.0,16.5,17.3,30.4,124375.0,7.7222498049872,1.0,44.04332129963899,31.22743682310469,2.346570397111914,2.346570397111913,0.0,1.8050541516245489
31.0,23.3502538071066,17.258883248730964,13.705583756345176,0.0,0.0,0.0,30.96446700507614,17.258883248730964,13.705583756345176,0.0,0.0,0.0,17.1,22.9,35.5,48199.0,7.07656842029213,44.0,32.99492385786802,36.04060913705584,0.0,0.0,0.0,0.0
7.3,2.4628014366341713,12.98101590559261,13.648024628014364,2.2575679835813234,0.8209338122113904,1.436634171369933,22.216521292970754,12.16008209338122,10.056439199589532,0.0,0.0,0.0,17.9,18.2,34.4,106576.0,7.39519826437788,12.0,27.39866598255516,28.98922524371472,8.05541303232427,1.0261672652642386,2.9758850692662904,1.2314007183170856
8.9,3.9669421487603302,8.745874587458747,8.085808580858085,6.270627062706271,3.96039603960396,2.31023102310231,10.56105610561056,4.785478547854786,5.775577557755775,0.0,0.0,0.0,17.9,22.2,36.2,49167.0,7.61965096665768,15.0,27.062706270627064,26.567656765676567,18.48184818481848,5.610561056105611,0.0,0.0
1.9,6.572883822459374,13.602426504899674,11.759216052263184,1.8665422305179653,1.4465702286514233,0.4199720018665422,22.25851609892674,11.17592160522632,11.08259449370042,0.0933271115258982,0.0,0.0933271115258982,15.1,21.3,35.1,54006.0,7.07125358552912,27.0,29.188054129724684,31.12459169388707,5.202986467568829,5.62295846943537,1.3765748950069996,1.0965935604293047
1.8,5.50864495375955,8.725371934057097,9.006835544833132,2.8950542822677927,1.0454362685967027,1.8496180136710896,14.837153196622438,7.679935665460394,7.1572175311620425,0.120627261761158,0.0,0.120627261761158,17.3,18.0,31.3,91304.0,7.72031135826536,17.0,39.92762364294331,31.926015279453157,3.2569360675512673,5.428226779252111,1.8496180136710896,1.9300361881785286
0.0,5.612244897959184,3.741496598639456,1.7857142857142856,3.571428571428571,2.6360544217687076,0.935374149659864,1.95578231292517,1.1054421768707483,0.8503401360544218,0.0,0.0,0.0,25.1,21.9,38.7,73333.0,7.41676070716194,21.0,43.28231292517007,4.506802721088435,1.6156462585034013,33.41836734693878,17.517006802721088,0.0
0.0,3.4438775510204076,11.56930126002291,19.129438717067583,8.82016036655212,0.9163802978235968,7.903780068728522,21.878579610538377,10.652920962199312,11.225658648339062,0.0,0.0,0.0,17.9,19.3,33.6,88393.0,7.4483816355326,11.0,23.36769759450172,22.222222222222214,7.216494845360827,12.600229095074456,2.7491408934707904,6.0710194730813285
2.8,8.9171974522293,5.414012738853503,9.372156505914468,1.0009099181073704,0.0909918107370336,0.9099181073703366,13.694267515923569,5.232029117379436,8.46223839854413,0.0,0.0,0.0,18.2,20.7,32.8,71359.0,7.63455690580492,53.0,27.161055505004544,36.89717925386715,6.005459508644222,3.867151956323931,7.142857142857142,6.414922656960874
9.7,5.188679245283019,10.291595197255576,8.319039451114923,5.274442538593482,2.444253859348199,2.8301886792452833,13.336192109777016,7.847341337907375,5.4888507718696395,0.0,0.0,0.0,16.8,20.6,35.1,78548.0,7.22296254768838,22.0,28.301886792452834,33.36192109777015,3.2590051457975986,6.8610634648370485,2.873070325900515,2.1012006861063464
22.1,1.7077798861480076,5.502846299810247,18.975332068311197,0.0,0.0,0.0,19.165085388994303,5.502846299810247,13.66223908918406,0.0,0.0,0.0,19.0,23.4,35.2,88594.0,7.619943522412,29.0,45.16129032258064,27.134724857685008,0.0,0.0,0.0,6.261859582542694
7.1,4.049135577797998,13.011828935395814,9.64513193812557,3.4576888080072794,3.4576888080072794,0.0,19.1992720655141,9.554140127388536,9.64513193812557,0.0,0.0,0.0,18.5,19.9,34.2,61875.0,7.35648764619202,39.0,36.669699727024565,37.12465878070974,0.0,0.7734303912647857,2.547770700636943,2.684258416742493
16.1,20.642978003384098,3.4686971235194584,16.07445008460237,6.514382402707277,1.0998307952622677,5.414551607445008,13.028764805414554,2.3688663282571913,10.65989847715736,0.0,0.0,0.0,15.8,20.3,34.5,67984.0,7.29651001715501,49.0,37.817258883248726,39.763113367174284,0.0,0.0,0.0,0.0
5.7,7.892107892107893,16.783216783216783,16.183816183816184,0.0,0.0,0.0,32.967032967032964,16.783216783216783,16.183816183816184,0.0,0.0,0.0,15.2,17.3,31.3,51250.0,7.04273357021393,31.0,30.56943056943057,31.268731268731266,2.797202797202797,0.0,0.0,0.0
0.0,0.0,11.956521739130435,20.652173913043477,0.0,0.0,0.0,32.608695652173914,11.956521739130435,20.652173913043477,0.0,0.0,0.0,16.9,21.8,35.8,67679.0,7.61973306010929,27.0,11.956521739130435,55.43478260869566,0.0,0.0,11.956521739130435,28.26086956521739
7.2,6.887052341597796,7.231404958677685,7.43801652892562,0.4132231404958678,0.4132231404958678,0.0,13.911845730027547,6.473829201101928,7.43801652892562,2.066115702479339,1.3774104683195594,0.6887052341597797,17.9,20.8,32.3,93679.0,7.66634428544414,38.0,37.74104683195593,39.531680440771346,1.997245179063361,2.341597796143251,4.545454545454546,2.8236914600550964
0.0,7.10594315245478,18.39080459770115,24.521072796934863,1.532567049808429,0.0,1.532567049808429,40.102171136653894,18.39080459770115,21.711366538952745,0.0,0.0,0.0,15.0,17.2,31.8,72042.0,7.03040166751838,19.0,23.116219667943803,22.733077905491697,7.2796934865900385,2.937420178799489,0.0,0.2554278416347382
0.0,12.676056338028168,22.065727699530516,17.370892018779344,3.755868544600939,0.0,3.755868544600939,35.68075117370892,22.065727699530516,13.615023474178404,0.0,0.0,0.0,15.1,16.0,31.0,78750.0,7.05357431693989,21.0,35.21126760563381,19.718309859154925,0.0,5.633802816901409,3.286384976525822,0.0
3.7,32.168458781362006,5.849308961212662,7.38594144746619,0.3120820329915292,0.279387724773369,0.0326943082181602,12.64675286075197,5.439144003566652,7.207608857185317,0.4131371674840243,0.1961658493089612,0.2169713181750631,18.6,17.8,28.9,48767.0,7.40173207271215,80.0,35.562490711844255,37.265566949026606,2.2648238965670977,3.325902808738297,6.5596671124981425,5.9800861940853025
3.8,15.13019316093757,7.659629806233475,10.091464736226104,0.8669643244180502,0.3771294811218518,0.4898348432961983,16.641380207204474,7.135116389960554,9.50626381724392,1.0620312974121116,0.5548571676275521,0.5071741297845594,17.2,19.5,32.2,47684.0,7.18227362642179,76.0,32.45480948458971,35.441501582209895,2.8002947678703025,3.138410854393342,8.947071827994277,8.409553946855088
0.0,0.0,17.42738589211618,18.25726141078838,0.0,0.0,0.0,35.684647302904565,17.42738589211618,18.25726141078838,0.0,0.0,0.0,12.9,15.4,31.2,91298.0,6.78975929201512,15.0,26.832641770401107,37.48271092669433,0.0,0.0,0.0,0.0
4.3,1.675977653631285,14.152700186219738,16.945996275605214,0.0,0.0,0.0,31.098696461824954,14.152700186219738,16.945996275605214,0.0,0.0,0.0,15.4,23.2,36.4,60909.0,6.67740661202186,17.0,40.968342644320295,27.93296089385475,0.0,0.0,0.0,3.5381750465549344
1.9,5.985037406483791,12.76452352069012,15.985981938266614,0.2560992047445747,0.1078312441029788,0.1482679606415959,28.49440625421216,12.656692276587142,15.837713977625018,0.1752257716673406,0.0,0.1752257716673406,17.9,14.7,29.4,60966.0,6.97642901388028,24.0,30.597115514220242,34.654266073594826,1.523116322954576,1.7792155276991508,1.7657366221862785,0.8896077638495754
5.7,10.300550303372372,9.22816424439114,11.796246648793565,0.1552137716946521,0.1552137716946521,0.0,20.62932129250741,9.072950472696489,11.55637081981092,0.6208550867786087,0.6208550867786087,0.0,17.1,21.3,35.2,57487.0,7.01924414621195,49.0,39.6218428107803,38.23902920840977,0.1834344574573162,0.4515309722026246,2.6386341188090867,1.4815860025398615
11.0,26.455026455026452,11.64021164021164,5.291005291005291,0.0,0.0,0.0,16.93121693121693,11.64021164021164,5.291005291005291,0.0,0.0,0.0,15.8,23.8,36.9,37366.0,6.67740661202186,38.0,46.03174603174603,37.03703703703704,0.0,0.0,0.0,0.0
1.9,5.614764751754614,9.747855471796203,13.283077722900964,0.0,0.0,0.0,22.64101897582532,9.643878346763712,12.997140629061606,0.0,0.0,0.0,17.3,20.0,34.0,60613.0,6.81143516398423,33.0,38.497530543280476,36.3919937613725,0.0259942812581232,0.1039771250324928,3.5092279698466338,1.9755653756173643
3.8,8.05593854638566,12.0346661414221,13.531613157376404,0.315146740200906,0.0,0.315146740200906,25.251132558597593,12.0346661414221,13.216466417175498,0.8863502068150483,0.0,0.8863502068150483,15.6,20.1,33.1,60272.0,6.92996417101052,29.0,36.67520189088044,32.735867638369115,1.5363403584794169,1.9696671262556629,3.0332873744337205,1.8908804412054363
4.3,10.381143430290871,10.832497492477431,14.656469408224671,1.0155466399197597,0.413741223671013,0.6018054162487462,23.35757271815446,10.41875626880642,12.938816449348046,0.0,0.0,0.0,16.6,21.7,35.6,51766.0,7.24710958302114,50.0,33.13691073219659,36.45937813440321,1.8179538615847544,1.5922768304914745,0.4388164493480441,0.9528585757271816
3.3,15.014577259475216,14.1399416909621,11.005830903790088,0.0,0.0,0.0,25.145772594752184,14.1399416909621,11.005830903790088,0.0,0.0,0.0,17.3,24.7,36.5,49306.0,6.67740661202186,44.0,37.53644314868805,37.31778425655976,0.0,0.0,0.0,0.0
1.0,5.038335158817087,7.557502738225629,13.03395399780942,0.0,0.0,0.0,20.59145673603505,7.557502738225629,13.03395399780942,0.0,0.0,0.0,16.8,22.6,35.3,67984.0,6.77658313056171,27.0,34.8302300109529,43.26396495071193,1.3143483023001097,0.0,0.0,0.0
6.5,9.830508474576272,5.084745762711865,9.6045197740113,0.0,0.0,0.0,14.689265536723164,5.084745762711865,9.6045197740113,0.0,0.0,0.0,16.6,21.8,36.0,60938.0,7.40785631849745,32.0,45.31073446327683,40.0,0.0,0.0,0.0,0.1129943502824858
3.3,5.862457722660654,8.117249154453212,10.372040586245772,0.0,0.0,0.0,18.489289740698982,8.117249154453212,10.372040586245772,0.0,0.0,0.0,17.2,18.4,34.2,72328.0,7.1594979664919,6.0,39.57158962795942,41.9391206313416,0.0,0.0,0.0,0.0
4.5,15.361744301288404,11.428571428571429,14.339622641509434,0.4959568733153638,0.2695417789757413,0.2264150943396226,24.657681940700808,11.159029649595688,13.49865229110512,0.0,0.0,0.0,15.4,22.5,35.8,51813.0,7.03083219385122,56.0,35.59029649595687,35.71967654986523,0.7762803234501345,1.2614555256064692,0.9056603773584906,0.4204851752021563
4.9,10.27190332326284,11.027190332326285,12.205438066465256,0.0,0.0,0.0,23.23262839879154,11.027190332326285,12.205438066465256,0.0,0.0,0.0,17.6,18.2,34.0,74209.0,7.41038521264832,34.0,35.770392749244714,35.52870090634441,2.416918429003021,0.9667673716012084,1.812688821752266,2.507552870090634
1.4,3.418803418803419,12.22222222222222,11.923076923076923,0.2564102564102564,0.2564102564102564,0.0,23.88888888888889,11.965811965811966,11.923076923076923,0.0,0.0,0.0,17.2,17.4,33.7,67273.0,7.41752531322845,14.0,36.36752136752137,37.64957264957265,0.2991452991452992,0.8974358974358976,1.7948717948717947,2.307692307692308
6.3,10.99247755399175,11.016743508857074,12.885222033487018,1.0919679689395778,0.1213297743266197,0.970638194612958,22.66440184421257,10.895413734530454,11.768988109682116,0.5823829167677749,0.4367871875758311,0.1455957291919437,15.6,20.6,33.8,51012.0,6.91278072257341,57.0,30.647900994904152,34.603251637951956,0.19412763892259155,1.7956806600339728,5.7752972579471,2.960446493569522
1.2,4.181540030596635,10.504844467108615,14.992350841407443,0.0,0.0,0.0,24.98725140234574,9.994900560938296,14.992350841407443,0.5099439061703213,0.5099439061703213,0.0,16.2,18.2,32.7,67635.0,6.80842595708323,12.0,38.653748087710355,34.16624171341152,0.0,0.0,1.6828148903620606,2.6007139214686386
1.7,10.773480662983426,10.236989982897631,18.0796481798192,1.07500610798925,0.3909113119960909,0.684094795993159,27.14390422672856,9.84607867090154,17.29782555582702,0.2931834839970682,0.1954556559980454,0.0977278279990227,13.9,19.8,33.1,50811.0,7.14480549994116,47.0,33.52064500366479,36.23259223063768,0.0,0.21988761299780107,3.078426581969216,5.228438797947716
4.6,2.9975429975429972,9.484029484029485,9.533169533169533,0.0,0.0,0.0,19.01719901719902,9.484029484029485,9.533169533169533,0.0,0.0,0.0,18.2,15.6,32.5,88821.0,7.44523963153176,12.0,33.21867321867322,41.32678132678133,0.4422604422604423,0.687960687960688,1.9656019656019657,2.211302211302211
3.7,6.21301775147929,15.828402366863903,12.57396449704142,0.0,0.0,0.0,28.402366863905325,15.828402366863903,12.57396449704142,0.0,0.0,0.0,14.8,22.1,34.6,51750.0,7.05639605614094,18.0,35.946745562130175,34.46745562130178,0.0,0.0,2.366863905325444,0.591715976331361
6.4,16.979751158819223,11.758965601366189,15.735545254940227,0.5367162722615272,0.5367162722615272,0.0,26.957794584044887,11.22224932910466,15.735545254940227,0.0,0.0,0.0,17.0,23.9,35.3,45063.0,7.1676789723708,59.0,35.4720663576482,34.42303000731886,0.7562820200048792,0.6830934374237619,0.6586972432300561,0.0
8.0,13.07596513075965,7.4719800747198,8.34371108343711,0.0,0.0,0.0,14.819427148194272,7.4719800747198,7.347447073474471,0.0,0.0,0.0,17.6,19.8,34.5,61369.0,6.99955059476518,28.0,34.62017434620174,47.57160647571607,0.0,0.99626400996264,0.0,0.0
10.3,17.613991255465333,12.866958151155528,11.36789506558401,0.0,0.0,0.0,24.234853216739538,12.866958151155528,11.36789506558401,0.0,0.0,0.0,16.4,26.4,36.9,43229.0,7.07962542556492,74.0,35.56110764105767,36.43556110764106,0.5829689777222569,0.1457422444305642,1.7905475744326462,0.9785550697480742
6.5,14.882995319812792,11.419656786271451,12.792511700468015,0.0,0.0,0.0,23.338533541341658,10.546021840873635,12.792511700468015,0.8736349453978159,0.8736349453978159,0.0,16.2,22.8,36.3,48551.0,7.12403524705188,72.0,35.7566302652106,36.41185647425897,0.093603744149766,0.46801872074883,2.9953198127925114,2.02808112324493
1.6,9.462373451262748,9.082104810072098,13.902937695039276,1.4168370458050863,0.3407582768391979,1.0760787689658884,21.05168765020266,8.522543850209836,12.529143799992823,0.2761935507012446,0.1147817353563614,0.1614118153448832,16.5,12.9,27.2,70071.0,7.34014019948718,43.0,27.371856953262316,31.851931561390295,6.072671186197496,5.233329746404104,2.295634707127228,2.944868897736647
2.6,14.01025641025641,7.826915363016446,7.98235058162856,2.176093060569595,1.0429201764941836,1.1331728840754112,13.472723626153227,6.653630164460489,6.81909346169274,0.3259125551544324,0.2807862013638187,0.0451263537906137,18.9,16.4,29.5,64560.0,7.42001632620097,70.0,32.79181708784597,32.78178900922584,6.8792619334135585,5.224628961091056,3.1839149618933016,3.1488166867228236
4.5,27.673652987385505,5.239206534422404,7.018669778296383,1.8990665110851808,0.6709451575262544,1.2281213535589264,9.839556592765462,4.466161026837806,5.373395565927654,0.0350058343057176,0.0,0.0350058343057176,19.1,16.6,26.6,63339.0,7.31793123195339,69.0,31.341890315052506,30.845974329054837,6.324387397899651,5.633022170361727,2.514585764294049,1.4819136522753793
3.0,5.539793937583993,9.972218160549788,15.243456645708436,0.679923965492031,0.1315981868694253,0.5483257786226057,23.782716771457817,9.59204562070478,14.190671150753037,0.1242871764877906,0.1242871764877906,0.0,17.0,13.0,26.3,78239.0,7.44460115549296,27.0,28.096212896622312,32.541307208656235,3.8455914607398745,4.196519959058342,2.2956572598333094,2.142126041818979
0.4,2.942171119377748,12.106865065945216,15.116672303009809,0.0,0.0,0.0,26.378085897869465,12.106865065945216,14.271220831924246,0.0,0.0,0.0,16.7,14.4,30.5,78490.0,7.17098899600939,8.0,33.20933378424078,34.39296584376057,0.7439972945552925,0.2367264119039567,1.5556307067974298,1.2512681772066283
1.2,11.439842209072978,8.152531229454306,12.952005259697568,9.138724523339908,4.076265614727153,5.062458908612754,11.965811965811966,4.076265614727153,7.889546351084813,0.0,0.0,0.0,14.9,22.0,37.3,58765.0,7.20586494777361,48.0,19.39513477975017,24.391847468770546,15.384615384615387,19.723865877712033,0.0,0.0
4.5,3.481392557022809,10.540216086434574,13.109243697478991,2.5690276110444175,1.1044417767106842,1.4645858343337337,20.456182472989195,9.123649459783914,11.332533013205282,0.0,0.0,0.0,17.5,18.7,31.9,72500.0,7.42090458030362,20.0,35.894357743097245,38.15126050420169,0.48019207683073195,0.8403361344537814,0.2160864345738295,1.440576230492197
0.0,7.818930041152264,8.641975308641975,8.641975308641975,0.0,0.0,0.0,17.28395061728395,8.641975308641975,8.641975308641975,0.0,0.0,0.0,14.5,17.6,32.0,64688.0,7.28887942484731,30.0,38.2716049382716,35.390946502057616,0.0,0.0,2.05761316872428,0.0
4.6,6.939784566484196,10.172778561354018,11.56558533145275,3.349788434414669,2.080394922425952,1.2693935119887163,17.524682651622005,7.457686882933709,10.066995768688294,0.0,0.0,0.0,17.7,13.1,27.3,75297.0,7.25380990202318,17.0,33.70944992947814,38.24047954866008,1.0049365303244007,1.093088857545839,0.4583921015514809,2.521156558533145
0.0,4.435994930291509,16.34980988593156,16.730038022813687,0.0,0.0,0.0,33.07984790874524,16.34980988593156,16.730038022813687,0.0,0.0,0.0,18.1,19.2,31.0,68269.0,7.23568724283781,13.0,33.07984790874525,29.150823827629914,0.0,0.7604562737642585,0.3802281368821292,0.0
3.3,4.574299312533051,14.357482813326284,14.331041776837653,0.7932310946589107,0.370174510840825,0.4230565838180856,27.578001057641465,13.855103120042306,13.722897937599154,0.2644103648863035,0.0,0.2644103648863035,16.4,12.5,27.1,115642.0,7.32116180129766,1.0,32.91909042834479,33.606557377049185,1.3749338974087788,1.4278159703860394,0.6081438392384982,0.31729243786356426
