ZCTA5,Zip_name,Population_18andOver,Pct_Civilian_Unemployed,Pct_BelowPoverty_18andOver,Pct_Population_Male_18andOver,Pct_Population_65andOver,Pct_Population_Male_65andOver,Pct_Population_Female_65andOver,Pct_Black_18andOver,Pct_Black_Male_18andOver,Pct_Black_Female_18andOver,Pct_Black_65andOver,Pct_Black_Male_65andOver,Pct_Black_Female_65andOver,Pct_White_18andOver,Pct_White_Male_18andOver,Pct_White_Female_18andOver,Pct_White_65andOver,Pct_White_Male_65andOver,Pct_White_Female_65andOver,Pct_Hisp_18andOver,Pct_Hisp_Male_18andOver,Pct_Hisp_Female_18andOver,Pct_Hisp_65andOver,Pct_Hisp_Male_65andOver,Pct_Hisp_Female_65andOver,BINGE_CrudePrev,CSMOKING_CrudePrev,OBESITY_CrudePrev,Median_Household_Income,ZCTA_pm2_5,sdi_score,case_n_18plus
22015,ZCTA5 22015,34431,3.1,4.245214300282626,48.2559321541634,18.96546716621649,8.811826551654033,10.153640614562457,6.15143330138538,3.4329528622462315,2.7184804391391477,0.6970462664459354,0.37466236821469023,0.32238389823124514,69.23702477418605,33.1300281722866,36.106996601899446,14.057099706659695,6.383782056867358,7.673317649792338,12.677528970985449,6.238564084691121,6.438964886294328,1.6003020533821264,0.5895849670355203,1.0107170863466064,15.5,11.2,22.2,133286,8.26363087963882,6,57
22025,ZCTA5 22025,13397,4.5,3.217138165260879,48.01821303276853,20.041800403075317,8.957229230424723,11.084571172650595,19.280435918489214,8.770620288124206,10.509815630365008,2.702097484511458,1.0375457191908637,1.6645517653205943,70.01567515115325,34.60476226020751,35.41091289094573,16.26483541091289,7.374785399716355,8.890050011196536,9.972381876539524,5.284765245950586,4.687616630588938,0.7165783384339777,0.08957229230424721,0.6270060461297305,16.1,13.6,34.2,117600,7.97650909112352,7,33
22026,ZCTA5 22026,10744,6.1,10.41511541325391,47.20774385703649,8.339538346984364,4.560685033507074,3.7788533134772893,43.326507818317204,19.28518242740134,24.041325390915862,1.731198808637379,0.7911392405063291,0.9400595681310498,36.69955323901712,17.377140729709605,19.322412509307522,4.951600893521966,2.447877885331348,2.503723008190618,21.5282948622487,9.931124348473567,11.597170513775131,1.154132539091586,0.7818317200297841,0.37230081906180196,16,17.9,38.9,89886,7.94008597920945,64,21
22027,ZCTA5 22027,1552,10.1,0,47.29381443298969,20.489690721649485,10.889175257731958,9.600515463917526,0.6443298969072164,0.3221649484536082,0.3221649484536082,0.3221649484536082,0,0.3221649484536082,63.01546391752577,27.255154639175256,35.76030927835052,10.50257731958763,6.958762886597938,3.5438144329896906,8.698453608247423,6.443298969072164,2.2551546391752577,3.1572164948453607,2.770618556701031,0.3865979381443299,13.6,10.2,20.6,NA,8.45562887360182,8,6
22030,ZCTA5 22030,47383,5.3,7.264946874468137,49.929299537808916,13.411983200725999,5.482979127535192,7.929004073190807,8.076736382246798,3.864255112593124,4.212481269653674,0.5761560053183631,0.22581938669987128,0.35033661861849186,63.191439967920985,32.093788911634974,31.097651056286008,9.997256399974674,4.075301268387396,5.9219551315872785,11.919886879260494,6.042251440390014,5.877635438870481,0.7428824683958382,0.29335415655403835,0.44952831184179975,17.4,11.4,21.7,119624,8.26088441564614,33,75
22031,ZCTA5 22031,26177,3.6,8.708789107320431,51.247278144936395,15.120143637544409,6.845704244183826,8.274439393360582,6.948848225541505,3.839248194980326,3.1096000305611793,0.8175115559460594,0.4469572525499484,0.37055430339611106,57.76826985521642,29.686365893723497,28.081903961492916,9.78339763914887,4.561256064484089,5.222141574664782,12.21683156969859,6.2421209458685105,5.97471062383008,1.321771020361386,0.5004393169576346,0.8213317034037514,15.7,11,20.7,108632,8.37569783658264,38,56
22032,ZCTA5 22032,24149,5.1,6.2694107416456175,49.008240506853284,20.050519690256323,8.977597416042073,11.072922274214253,4.7703838668267835,2.3065137272764917,2.463870139550292,0.44308252929727937,0.16563832870926332,0.27744420058801605,71.64271812497411,35.719905586152635,35.92281253882149,15.876433806782888,7.304650296078513,8.571783510704376,9.139094786533605,5.109942440680774,4.02915234585283,0.6749761894902481,0.27744420058801605,0.397531988902232,14.9,10.9,22,144628,8.3059765847737,8,61
22033,ZCTA5 22033,30701,3.2,5.382352941176471,48.223184912543566,13.074492687534608,6.058434578678219,7.016058108856389,7.328751506465587,3.8337513436044426,3.495000162861145,0.4201817530373604,0.14331780723754925,0.27686394579981105,61.27161981694408,28.88179538125794,32.38982443568613,9.354744145141852,4.104100843620729,5.250643301521123,7.6479593498583105,3.5666590664799194,4.081300283378392,0.7165890361877463,0.3289795120680108,0.3876095241197355,17,11.1,20.9,113188,8.23199511843679,18,55
22035,ZCTA5 22035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2581912568306,NA,NA
22039,ZCTA5 22039,13561,4.3,1.4895656662488017,49.44325639702087,22.704815279109212,10.810412211488828,11.894403067620383,7.587935992920876,4.3359634245262155,3.2519725683946614,0.9291350195413318,0.35395619792050736,0.5751788216208243,76.92648034805693,38.4189956492884,38.50748469876853,18.30985915492958,9.239731583216578,9.070127571713,4.181107587935993,1.6812919401224098,2.499815647813583,0.4645675097706659,0.25071897352702605,0.21384853624363984,14.9,9.3,21.7,210000,8.18091320544919,1,39
